"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1818905397614583817","Thu Aug 01 07:03:35 +0000 2024","0","wts SAMSUNG Z FOLD5 1TB SEIN CREAM .fungsi normal .body mulus like new .kelengkapan fullset original .no minus price: 18.900.000 cod or tokped ️ #samsungzfold5 #jualsamsung #wts #zonauang https://t.co/SXCk2sT68a","1818905397614583817","https://pbs.twimg.com/media/GT4MzIea8AAbcV_.jpg","","in","Tangerang, Indonesia","0","1","0","https://x.com/oissme/status/1818905397614583817","1134643757075259392","oissme"
"1687452340893495296","Fri Aug 04 13:16:04 +0000 2023","14","#Z폴드5 우와앙.. 표정으로 말하는 #후이 가 너무 이뻐 #samsungZFold5 https://t.co/moK5ds4PPG","1687452340893495296","https://pbs.twimg.com/media/F2sI9RubIAAwvvR.jpg","","ko","","0","0","2","https://x.com/hui10hui10/status/1687452340893495296","1624130139809513472","hui10hui10"
"1693341605506187592","Sun Aug 20 19:17:54 +0000 2023","8","Pitaka's aramid fibre case for #SamsungZFold5 not only has good workmanship tight silk stitching floating weaving crazy pattern is super beautiful and the weight is super light without any sense of heaviness. How about it? Is it handsome? @PitakaGallery https://t.co/toKbu5LwH8","1693341605506187592","https://pbs.twimg.com/media/F3_1Nbva8AATRDx.jpg","","en","","0","1","2","https://x.com/TechWithBashir/status/1693341605506187592","1596688211438444545","TechWithBashir"
"1709227377287729562","Tue Oct 03 15:22:17 +0000 2023","1","Samsung Z Flip 5 at 62999₹ Samsung Z Fold 5 at 114999₹ #BigBillionDays #Flipkart #FlipkartBigBillionDays #SamsungZFlip5 #SamsungZFold5 https://t.co/RGjX1La72U","1709227377287729562","https://pbs.twimg.com/media/F7hlO91aUAAvsZH.jpg","","en","","1","0","0","https://x.com/TechHome100/status/1709227377287729562","1481943948163960841","TechHome100"
"1692107269670883656","Thu Aug 17 09:33:05 +0000 2023","0","Not @SamsungUK utterly damaging my z flip 5 and having the audacity to be so insensitive about it. Who runs these companies! #SamsungZfold5 #samsunguk https://t.co/2iRKkUJ5RG","1692107269670883656","https://pbs.twimg.com/media/F3uSkZwWUAAq00N.jpg","","en","England, United Kingdom","0","3","0","https://x.com/nnenna_awah/status/1692107269670883656","148704705","nnenna_awah"
"1720740924597399622","Sat Nov 04 09:53:00 +0000 2023","145","Two really good foldables in the market right now. Which one will you prefer and why? #samsungzfold5 #OnePlusOpen https://t.co/svNUTVsF7D","1720740924597399622","https://pbs.twimg.com/media/F-FMwCGbIAA7TfB.jpg","","en","India","0","19","1","https://x.com/MrPerfectTech/status/1720740924597399622","1212992301795950592","MrPerfectTech"
"1798684620508233836","Thu Jun 06 11:53:26 +0000 2024","2","Unfold a World of Savings! The revolutionary Samsung Z Fold 5 1TB! Experience next-level multitasking and productivity on a foldable display. Don't miss this limited-time offer! #ArgoneDeals #SamsungZFold5 #dealoftheweek #awoof #Altcoins #BreakingTheCycle #FennecFootball https://t.co/ihcG0cQhPK","1798684620508233836","https://pbs.twimg.com/media/GPY2H0iaIAAilht.jpg","","en","Lagos, Nigeria","0","0","0","https://x.com/argone_ng/status/1798684620508233836","1148701660413399040","argone_ng"
"1709555167803424942","Wed Oct 04 13:04:48 +0000 2023","0","Samsung Galaxy Z Fold5 สมาร์ทโฟนจอพับได้กับฟีเจอร์จัดเต็ม ครบ จบ ในเครื่องเดียว มาอ่านรีวิวกันครับบบบ^^ . https://t.co/HP1udA95mH . สั่งซื้อผ่านทาง https://t.co/qELXOvMzu1 . #Samsung #SamsungZFold5 #GalaxyZFold5 https://t.co/Vc7kWimaU5","1709555167803424942","https://pbs.twimg.com/media/F7mPVIFbcAAkicv.jpg","","th","บางขุนเทียน, กรุงเทพมหานคร","0","0","0","https://x.com/jokermaster619/status/1709555167803424942","199710795","jokermaster619"
"1720366045234434411","Fri Nov 03 09:03:22 +0000 2023","2","The @SamsungMobile 3D billboard campaign is a brilliant example of creative &amp; innovative marketing. It is sure to generate buzz &amp; excitement around the new foldable smartphones. Leaving a lasting impression on consumers. #SamsungZfold5 #Samsungfold #MarketingDigital https://t.co/xpF8aPL08B","1720366045234434411","https://pbs.twimg.com/media/F9_15RkXkAEtN_I.jpg","","en","India","0","0","0","https://x.com/yMediaOfficial/status/1720366045234434411","1390203362637877248","yMediaOfficial"
"1711267758183207358","Mon Oct 09 06:30:02 +0000 2023","0","Samsungzfold5 - Elevate your smartphone game with its cutting-edge features and sleek design. Pre-order now to secure your piece of the future! #SamsungZFold5 #UnfoldTheFuture #samsung #samsungzfold #samsungfold5 https://t.co/kyh49LENSZ","1711267758183207358","https://pbs.twimg.com/media/F7-k9RFWcAAnzE2.jpg","","en","Erode, India","0","0","0","https://x.com/mobiles_magic/status/1711267758183207358","1263691966992154624","mobiles_magic"
