"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1815876737319985596","Tue Jul 23 22:28:46 +0000 2024","7","Yes Finally Got My Samsung Z Fold 6.!! Check Out this Short Video Clip &amp; Thumbnail &amp; Photo to My New Video on YouTube.!! Go Watch Full Video Here https://t.co/iMy4yGVABV #samsung #samsungzfold6 #unboxing #samsunggalaxyzfold5 #techreview #ZFold6vsZFold5 https://t.co/DYYmwWTYdj","1815876737319985596","https://pbs.twimg.com/media/GTNJ87aWYAAeLjs.jpg","","en","Houston, TX","0","4","0","https://x.com/MrNobleTV/status/1815876737319985596","1288958919793168386","MrNobleTV"
"1828702637027451073","Wed Aug 28 07:54:18 +0000 2024","0","Samsung Z Fold 6 Special Edition - This will be the new Samsung Z Fold 6 which will be launched next year that will be the slimmer edition of Z Fold 6. #SamsungZFold6 #Samsung https://t.co/Nap5AtBu8Z","1828702637027451073","https://pbs.twimg.com/media/GWDbWVlXcAAjoP0.jpg","","en","Panchkula, India","0","0","0","https://x.com/rohanadlakha09/status/1828702637027451073","3255338664","rohanadlakha09"
"1817056012563808344","Sat Jul 27 04:34:47 +0000 2024","0","https://t.co/Ip0IKDY6ia #samsungzfold6 https://t.co/h7wYQ4X7Mn","1817056012563808344","https://pbs.twimg.com/media/GTd60E1aQAAQ6j3.jpg","","qme","","0","0","0","https://x.com/Miss_tiri/status/1817056012563808344","1793258363616456704","Miss_tiri"
"1771556580078526821","Sat Mar 23 15:16:17 +0000 2024","2","Samsung Unpacked is planned for July! Product Expected are: - Galaxy Tab S10 series - Galaxy Z Fold6 - Galaxy Z Flip6 - Galaxy Buds3 - Galaxy Buds3 Pro - Galaxy Watch7 - Galaxy Watch7 Pro - Galaxy Watch7 Classic - Galaxy Ring #GalaxyUnpacked #SamsungZFold6 #Samsung #Galaxy https://t.co/PGW17nNHLt","1771556580078526821","https://pbs.twimg.com/media/GJXVT-dXAAESY5b.jpg","","en","","0","0","0","https://x.com/techuzzi/status/1771556580078526821","1702243662472630272","techuzzi"
"1832276280181682604","Sat Sep 07 04:34:41 +0000 2024","0","wts new samsung z fold 6 1tb silver shadow #wts #wtb #wtswtb #samsungzfold6 #zfold6 #1tb #zonauang #zonajajan #zonabu https://t.co/iHfPaHBee6","1832276280181682604","https://pbs.twimg.com/media/GW2Njwga8AEj3Lv.jpg","","en","Plaza Jambu Dua, Kota Bogor ","0","0","0","https://x.com/bluebububb/status/1832276280181682604","1413186028743979009","bluebububb"
"1752893516756439283","Thu Feb 01 03:15:56 +0000 2024","4","Is this the new Fold 6 design coming up? #samsung #zfold6 #rumors #android #samsungzfold6 @AnxiousHolly @UniverseIce https://t.co/6yIbt1JNxd","1752893516756439283","https://pbs.twimg.com/media/GFOHXXpbAAAUllJ.jpg","","en","San Francisco, CA","0","0","0","https://x.com/AJAhluwalia/status/1752893516756439283","2178326892","AJAhluwalia"
"1758704729398419551","Sat Feb 17 04:07:37 +0000 2024","2","Whoa Which Foldable Phone Do You Prefer Team Samsung or Team Pixel.?? #Samsung #SamsungZFold6 #google #pixelfold2 https://t.co/MmdpaDdgZM","1758704729398419551","https://pbs.twimg.com/media/GGgsoJNXUAEBaeb.jpg","","en","Houston, TX","0","0","0","https://x.com/MrNobleTV/status/1758704729398419551","1288958919793168386","MrNobleTV"
"1796003965022408803","Thu May 30 02:21:28 +0000 2024","1","Samsung Galaxy Z Fold 6 renders showing flat design just like S24 Ultra #SamsungZFold6 https://t.co/g40UQnaFqF","1796003965022408803","https://pbs.twimg.com/media/GOywFlsa0AAkbuW.jpg","","en","","0","0","0","https://x.com/TusharG98540565/status/1796003965022408803","1649663887367864320","TusharG98540565"
"1750171391670796710","Wed Jan 24 14:59:11 +0000 2024","2","Samsung to launch entry-level Galaxy Z Fold 6 later this year #samsungZfold6 #Samsung https://t.co/eegvgFlKaq","1750171391670796710","https://pbs.twimg.com/media/GEnbbyDbIAAP8r_.jpg","","en","Andhra Pradesh, India","0","0","0","https://x.com/Telugutechworld/status/1750171391670796710","834665142466015233","Telugutechworld"
"1828699105800957997","Wed Aug 28 07:40:17 +0000 2024","4","Samsung Z Fold 6 for sale ️ 256GB 4.9M 512GB 5.6M ️Call/Whatsapp 0752044500 Located at New pioneer Mall PG-40 #Samsung #SamsungZFold6 #Fold6 https://t.co/Op89mqaK7i","1828699105800957997","https://pbs.twimg.com/media/GWDYIzQWsAAPyHm.jpg","","en","Pioneer Mall | PG-40 (Uganda)","1","0","1","https://x.com/zero_to_one_ug/status/1828699105800957997","1541298586176163840","zero_to_one_ug"
