"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1699143455006416900","Tue Sep 05 19:32:22 +0000 2023","4","It was a lucky day not raining in Castle Combe. #castlecombe #england #unitedkingdom #travel #beautifuldestinations #withgalaxy #samsungs22 #travelphotography #natgeotravel https://t.co/tKDlljnMYJ","1699143455006416900","https://pbs.twimg.com/media/F5SR909WgAA4BIR.jpg","","en","","0","0","0","https://x.com/adrianlimani/status/1699143455006416900","80543593","adrianlimani"
"1782789410674626876","Tue Apr 23 15:11:32 +0000 2024","4","Reitdiephaven #Groningen #photography #samsungs22 #Samsung #photo https://t.co/XO5X2bQ6aw","1782789410674626876","https://pbs.twimg.com/media/GL29hTiXkAAvneR.jpg","","nl","overal","0","0","0","https://x.com/Annie_N74/status/1782789410674626876","300895979","Annie_N74"
"1630575283811262464","Tue Feb 28 14:26:56 +0000 2023","0","Name this Bird chirping outside my window. What do you call it in your Area. #SamsungS22 https://t.co/kc2NcB9Rcj","1630575283811262464","https://pbs.twimg.com/ext_tw_video_thumb/1630575144107405312/pu/img/uQ7M5-4LrCTSlHtX.jpg","","en","","0","0","0","https://x.com/ItsJyoti/status/1630575283811262464","123918516","ItsJyoti"
"1736111738074861775","Sat Dec 16 19:51:08 +0000 2023","2","Yellow #streetphotography #lumix #samsungs22 https://t.co/uVk2WmKkNB","1736111738074861775","https://pbs.twimg.com/media/GBfoaX1XQAAq3Ee.jpg","","en","","0","0","0","https://x.com/NeilPugh5/status/1736111738074861775","804950861206134784","NeilPugh5"
"1729654011748331978","Wed Nov 29 00:10:26 +0000 2023","0","My #SamsungS22 took tonight's pic of the moon.. il show you what the #GooglePixel8 did.. https://t.co/dLQ1XcXP6o","1729654011748331978","https://pbs.twimg.com/media/GAD3KGCWUAER3T8.jpg","","en","","0","1","0","https://x.com/cheekylondoner/status/1729654011748331978","9828412","cheekylondoner"
"1653434616877834242","Tue May 02 16:21:46 +0000 2023","9","#photograghy #hobby #phonephotography #SamsungS22 #wildlife #flowers https://t.co/zQVqgw5Sap","1653434616877834242","https://pbs.twimg.com/media/FvIuACzWcAAT_fN.jpg","","qme","Shropshire/North Wales borders","0","1","1","https://x.com/BorderlandCally/status/1653434616877834242","318950018","BorderlandCally"
"1634414151362662400","Sat Mar 11 04:41:14 +0000 2023","5","#Andriod #samsungS22 @tuscaloosacity @spann https://t.co/swA7iJXuiu","1634414151362662400","https://pbs.twimg.com/media/Fq6bAdMWIAIQ2xk.jpg","","qme","Tuscaloosa, AL","0","0","0","https://x.com/Kuntryproper/status/1634414151362662400","4878968645","Kuntryproper"
"1697168347450995112","Thu Aug 31 08:44:00 +0000 2023","0","Supermoon #SamsungS22 #Wellington https://t.co/Zs3gQtD7lU","1697168347450995112","https://pbs.twimg.com/media/F42NlNpa4AA-sOZ.jpg","","nl","Wellington, New Zealand","0","0","0","https://x.com/TheClanMacLeod/status/1697168347450995112","84311754","TheClanMacLeod"
"1791714256271933816","Sat May 18 06:15:41 +0000 2024","3"," Naija grab the sleek Samsung S22 128GB for just ₦430 000 exclusively at Wales Tech Ng! Don't miss out on this amazing deal elevate your smartphone game today! #SamsungS22 #WalesTechNg #ExclusiveDeal #TechUpgrade https://t.co/y1tDdz61FI","1791714256271933816","https://pbs.twimg.com/media/GN1ym-zWAAAlmgh.jpg","","en","Lagos Nigeria","0","0","2","https://x.com/Wales04/status/1791714256271933816","324089474","Wales04"
"1635538140101328897","Tue Mar 14 07:07:34 +0000 2023","84","It very easy to switch between sims now that i have my Esim activated on my device. Grab your iPhone ( Xr upwards) or android (samsungs22 upwards) and enter into any AirtelTigo office to get your Esim now. #LifeIsSimple #AirtelTigoESIM https://t.co/Kn4Sv2HYLP","1635538140101328897","https://pbs.twimg.com/media/FrKZQ80XwAAYxiZ.jpg","","en","North Pole ","1","0","81","https://x.com/AbeikuSZN/status/1635538140101328897","1109021105145167873","AbeikuSZN"
"1816255057618428334","Wed Jul 24 23:32:04 +0000 2024","4","Whats your sunset look like tonight? #unedited #samsungS22 #photography #sunsetsummerfever https://t.co/0rS9EVzx7G","1816255057618428334","https://pbs.twimg.com/media/GTSiWLIXQAAyHdz.jpg","","en","Nova Scotia, Canada","0","0","0","https://x.com/veggyVERSE/status/1816255057618428334","420282906","veggyVERSE"
"1705561081618542885","Sat Sep 23 12:33:44 +0000 2023","4","Clicked today at Delhi after rain. #samsung #samsungs22 #shotonsamsung #rain #champa #flowers #nature https://t.co/bPLNENk4e7","1705561081618542885","https://pbs.twimg.com/media/F6tew4da4AAsP-X.jpg","","en","Delhi","0","0","0","https://x.com/bhakhan/status/1705561081618542885","78633247","bhakhan"
"1761186397958852881","Sat Feb 24 00:28:53 +0000 2024","88","A wee visit to Achnahaird. Zero light but lying hail made it feel a wee bit different #Scotland #samsungS22 #lightrooommobile https://t.co/Pvpa0XJqAb","1761186397958852881","https://pbs.twimg.com/media/GHD9qZNXQAAgBtW.jpg","","en","Glasgow, Scotland","0","5","11","https://x.com/ShutrRelease/status/1761186397958852881","2493275569","ShutrRelease"
"1657402337965506564","Sat May 13 15:08:05 +0000 2023","3","Sorrounded by beauty every season. #sharetheepic #samsungS22 #withGalaxy #Samsung #NaturePhotography @SamsungMobile @SamsungSchweiz https://t.co/Klh1R5J2Lq","1657402337965506564","https://pbs.twimg.com/media/FwBGngiWcAEMnR8.jpg","","en","","0","0","0","https://x.com/adrianlimani/status/1657402337965506564","80543593","adrianlimani"
"1657202992678936577","Sat May 13 01:55:57 +0000 2023","3","Mis bebes️ Ponete la 10 y dame cange #samsungs21 #samsungs22 #samsungs23 https://t.co/lHEd7swZsk","1657202992678936577","https://pbs.twimg.com/media/Fv-RVrUWcAAhv34.jpg","","es","Buenos Aires, Argentina","0","0","0","https://x.com/julyvallovera96/status/1657202992678936577","2562171094","julyvallovera96"
"1636272796442710016","Thu Mar 16 07:46:49 +0000 2023","1","Samsung Galaxy S23 vs Samsung Galaxy S22 detailed comparison #samsungs23 #samsungs22 #samsung #fiiber Link:https://t.co/DdJDIavuUt https://t.co/r3Y5IM8roY","1636272796442710016","https://pbs.twimg.com/media/FrU1b5kWYAEgQWn.jpg","","in","","0","1","1","https://x.com/fiibertech/status/1636272796442710016","1463072914014552064","fiibertech"
"1711131135768473803","Sun Oct 08 21:27:08 +0000 2023","5","Finalmente abandonei as selfies com filtro do insta essa celular consegue me deixar do jeito que me vejo no espelho Amém #Samsungs22 https://t.co/7XgQgis94A","1711131135768473803","https://pbs.twimg.com/media/F78orljWIAAorwi.jpg","","pt","","0","2","0","https://x.com/quasecalma/status/1711131135768473803","346101500","quasecalma"
"1707999342403915978","Sat Sep 30 06:02:30 +0000 2023","9","Good Morning Everyone Samsung S22 #SamsungS22 #S23 https://t.co/MbKuXiK7PB","1707999342403915978","https://pbs.twimg.com/media/F7QITubWUAAzFA4.jpg","","en","Mars ","1","1","0","https://x.com/alois_tinotenda/status/1707999342403915978","1269241936436699137","alois_tinotenda"
"1675538875568082944","Sun Jul 02 16:16:12 +0000 2023","1","Last night's moon bit disappointed with the camera #samsungs22 thought it would be clearer https://t.co/J7JMu81uJk","1675538875568082944","https://pbs.twimg.com/media/F0C1uYYWIAEMl1z.jpg","","en","Wellington,Shropshire  ","0","0","1","https://x.com/kazzycoo65/status/1675538875568082944","919919299","kazzycoo65"
"1797232510952251545","Sun Jun 02 11:43:16 +0000 2024","2","Anybody want a charging case for a Samsung Galaxy S22 Very handy things but not when you've got an S22 ultra #sentthewrongone #samsungS22 https://t.co/mpflmeOIl1","1797232510952251545","https://pbs.twimg.com/media/GPENcWhWwAA6XLO.jpg","","en","","0","0","1","https://x.com/WitzSado/status/1797232510952251545","1313955348999479296","WitzSado"
"1676408219546316800","Wed Jul 05 01:50:40 +0000 2023","0","Classic filter #SamsungS22 Sky #Kitimat #BritishColumbia https://t.co/9dcUvZV0Cf","1676408219546316800","https://pbs.twimg.com/media/F0PMY5UaQAAjbIf.jpg","","en","Kitimat British Columbia","0","0","0","https://x.com/dacarter68/status/1676408219546316800","1514924082","dacarter68"
"1687328704341651457","Fri Aug 04 05:04:46 +0000 2023","2","Tonight's moon. #SamsungS22 https://t.co/6ITumXohyn","1687328704341651457","https://pbs.twimg.com/media/F2qYgLcbgAAoXC2.jpg","","en","Mexico, Latam, London & UAE","0","0","1","https://x.com/MauricioCorona/status/1687328704341651457","51261509","MauricioCorona"
"1677390092711653376","Fri Jul 07 18:52:17 +0000 2023","3","Imagínate llevarte tu S22 Normal de 256GB! Y tu PrePlan Bigcel de 12 Meses! Llamadas y SMS Internet para Navegar Por $12 500! Quien dijo yo? Y tenemos más ofertas que te aseguro! Te quedas con una! #Samsung #SamsungUnpacked #samsungs22 #Internet https://t.co/oVHfUNzmzN","1677390092711653376","https://pbs.twimg.com/media/F0dJYxpXoAAu9hI.jpg","","es","Mexico City","0","2","3","https://x.com/smithmobile1/status/1677390092711653376","1030226531631550464","smithmobile1"
"1638948953579200535","Thu Mar 23 17:00:55 +0000 2023","122","The sunset yesterday at Mbadlane was magical. I shot this photo through windscreen of a moving car #samsungs22 #eswatini #SunsetLovers #sunsetparadise https://t.co/QlfZp5GS7R","1638948953579200535","https://pbs.twimg.com/media/Fr63YvmWIBc2-OH.jpg","","en","SADC","0","4","7","https://x.com/Cyvem/status/1638948953579200535","487472865","Cyvem"
"1713275378049958214","Sat Oct 14 19:27:35 +0000 2023","2","Flying today but caught a few shots of the eclipse from the airport and airplane. #samsungs22 https://t.co/4EBCLHaJo8","1713275378049958214","https://pbs.twimg.com/media/F8bG3sKXYAAIaEp.jpg","","en","","0","1","0","https://x.com/AdamWollmer/status/1713275378049958214","1506998305854828544","AdamWollmer"
"1648183441832198144","Tue Apr 18 04:35:28 +0000 2023","5","Eu achei impressionante a qualidade da foto no modo noturno do #samsungs22 https://t.co/nXKnTE56Ld","1648183441832198144","https://pbs.twimg.com/media/Ft-GGhNWYAApbJi.jpg","","pt","São Paulo","0","0","0","https://x.com/hi_butterfly/status/1648183441832198144","89234679","hi_butterfly"
"1695866143532011868","Sun Aug 27 18:29:30 +0000 2023","2","A new version of the #Samsung #ExpertRAW app has been released. As by the changelog: -) The image quality has been improved -) Errors have been fixed Let's try... #utility #app #android #samsungs23 #SamsungS22 #editing #camera #raw https://t.co/goxL6lPoFT","1695866143532011868","https://pbs.twimg.com/media/F4jtRFtWcAA5WFI.jpg","","en","here but also there","0","1","0","https://x.com/fabrizio_degni/status/1695866143532011868","125197244","fabrizio_degni"
"1739890798009659796","Wed Dec 27 06:07:46 +0000 2023","1","Hey @CoinStats whats happening with the app? #Android #SamsungS22 https://t.co/8N2vRNfxLW","1739890798009659796","https://pbs.twimg.com/media/GCVVdcmWoAAdBRK.jpg","","en","Estonia","0","2","0","https://x.com/delomiro/status/1739890798009659796","299274575","delomiro"
"1727214771286704396","Wed Nov 22 06:37:46 +0000 2023","6"," The Black Friday Sale in ON Get awesome discounts on refurbished smartphones on Cashify Offers live on the Cashify Website | App | Stores #cashify #refurbishedphones #usedphones #iphone11 #iphone12 #iphone13 #iphone14 #samsungs23 #samsungs22 #oneplus https://t.co/rLN3TcUMiM","1727214771286704396","https://pbs.twimg.com/media/F_hMrOoaYAAL7eM.jpg","","en","India","0","4","2","https://x.com/Cashify_/status/1727214771286704396","1264221979","Cashify_"
